year.x	author.x	title.x	filename.x	year.y	author.y	title.y	filename.y	same.author	train.or.test	case.id	answer	author.seen
1911	us	alp	1911-us-alp	1915	rwc	p	1915-rwc-p	FALSE	test	1911-us-alp 1915-rwc-p	0	TRUE
1853	hbs	aktutc	1853-hbs-aktutc	1882	wta	aa	1882-wta-aa	FALSE	test	1853-hbs-aktutc 1882-wta-aa	0	TRUE
1906	us	tj	1906-us-tj	1910	us	sts	1910-us-sts	TRUE	test	1906-us-tj 1910-us-sts	1	FALSE
1885	wta	sts	1885-wta-sts	1913	us	dg	1913-us-dg	FALSE	test	1885-wta-sts 1913-us-dg	0	TRUE
1858	wta	pap	1858-wta-pap	1869	wta	dtr	1869-wta-dtr	TRUE	test	1858-wta-pap 1869-wta-dtr	1	TRUE
1874	haj	rftr	1874-haj-rftr	1904	espw	t	1904-espw-t	FALSE	test	1874-haj-rftr 1904-espw-t	0	FALSE
1891	fmc	do	1891-fmc-do	1891	fmc	ttf	1891-fmc-ttf	TRUE	test	1891-fmc-do 1891-fmc-ttf	1	FALSE
1885	lma	ll	1885-lma-ll	1897	ab	tdohy	1897-ab-tdohy	FALSE	test	1885-lma-ll 1897-ab-tdohy	0	TRUE
1885	hj	gr	1885-hj-gr	1909	hj	ih	1909-hj-ih	TRUE	test	1885-hj-gr 1909-hj-ih	1	FALSE
1866	wta	bos	1866-wta-bos	1868	haj	rd	1868-haj-rd	FALSE	test	1866-wta-bos 1868-haj-rd	0	TRUE
1899	haj	ra	1899-haj-ra	1909	hj	ih	1909-hj-ih	FALSE	test	1899-haj-ra 1909-hj-ih	0	FALSE
1884	fmc	aap	1884-fmc-aap	1887	fmc	pp	1887-fmc-pp	TRUE	test	1884-fmc-aap 1887-fmc-pp	1	FALSE
1879	hj	dm	1879-hj-dm	1885	hj	gr	1885-hj-gr	TRUE	test	1879-hj-dm 1885-hj-gr	1	FALSE
1853	hbs	aktutc	1853-hbs-aktutc	1873	hbs	pl	1873-hbs-pl	TRUE	test	1853-hbs-aktutc 1873-hbs-pl	1	FALSE
1877	hj	ta	1877-hj-ta	1890	hj	ttm	1890-hj-ttm	TRUE	test	1877-hj-ta 1890-hj-ttm	1	FALSE
1863	wta	isao	1863-wta-isao	1883	wta	sh	1883-wta-sh	TRUE	test	1863-wta-isao 1883-wta-sh	1	TRUE
1885	fmc	zamc	1885-fmc-zamc	1897	fmc	aroy	1897-fmc-aroy	TRUE	test	1885-fmc-zamc 1897-fmc-aroy	1	FALSE
1883	hj	rh-v2	1883-hj-rh-v2	1885	hj	gr	1885-hj-gr	TRUE	test	1883-hj-rh-v2 1885-hj-gr	1	FALSE
1901	us	km	1901-us-km	1918	us	jh	1918-us-jh	TRUE	test	1901-us-km 1918-us-jh	1	FALSE
1885	hj	altof	1885-hj-altof	1896	hj	toh	1896-hj-toh	TRUE	test	1885-hj-altof 1896-hj-toh	1	FALSE
1886	hj	tb	1886-hj-tb	1907	ab	rm	1907-ab-rm	FALSE	test	1886-hj-tb 1907-ab-rm	0	FALSE
1891	fmc	k	1891-fmc-k	1903	ew	ivatg	1903-ew-ivatg	FALSE	test	1891-fmc-k 1903-ew-ivatg	0	TRUE
1886	hj	pc	1886-hj-pc	1900	espw	wtg	1900-espw-wtg	FALSE	test	1886-hj-pc 1900-espw-wtg	0	FALSE
1890	wta	otb	1890-wta-otb	1895	wta	alae	1895-wta-alae	TRUE	test	1890-wta-otb 1895-wta-alae	1	TRUE
1882	fmc	mi	1882-fmc-mi	1884	mt	taohf	1884-mt-taohf	FALSE	test	1882-fmc-mi 1884-mt-taohf	0	TRUE
1896	espw	cfal	1896-espw-cfal	1906	mt	cfma	1906-mt-cfma	FALSE	test	1896-espw-cfal 1906-mt-cfma	0	TRUE
1882	espw	dz	1882-espw-dz	1894	cdw	tgh	1894-cdw-tgh	FALSE	test	1882-espw-dz 1894-cdw-tgh	0	TRUE
1889	wta	wtel	1889-wta-wtel	1897	rwc	l	1897-rwc-l	FALSE	test	1889-wta-wtel 1897-rwc-l	0	TRUE
1876	haj	btlb	1876-haj-btlb	1906	rwc	ttolp	1906-rwc-ttolp	FALSE	test	1876-haj-btlb 1906-rwc-ttolp	0	TRUE
1886	hj	pc	1886-hj-pc	1911	hj	to	1911-hj-to	TRUE	test	1886-hj-pc 1911-hj-to	1	FALSE
1887	fmc	pp	1887-fmc-pp	1908	fmc	s	1908-fmc-s	TRUE	test	1887-fmc-pp 1908-fmc-s	1	FALSE
1910	ab	cn	1910-ab-cn	1921	ab	lig	1921-ab-lig	TRUE	test	1910-ab-cn 1921-ab-lig	1	FALSE
1890	hj	ttm	1890-hj-ttm	1891	haj	tetb	1891-haj-tetb	FALSE	test	1890-hj-ttm 1891-haj-tetb	0	FALSE
1899	haj	aoatb	1899-haj-aoatb	1913	rwc	thc	1913-rwc-thc	FALSE	test	1899-haj-aoatb 1913-rwc-thc	0	TRUE
1867	espw	gyatgc	1867-espw-gyatgc	1875	hbs	waon	1875-hbs-waon	FALSE	test	1867-espw-gyatgc 1875-hbs-waon	0	FALSE
1862	hbs	aos	1862-hbs-aos	1889	cdw	sths	1889-cdw-sths	FALSE	test	1862-hbs-aos 1889-cdw-sths	0	TRUE
1883	hj	rh	1883-hj-rh	1896	hj	toh	1896-hj-toh	TRUE	test	1883-hj-rh 1896-hj-toh	1	FALSE
1887	espw	jtf	1887-espw-jtf	1894	espw	asl	1894-espw-asl	TRUE	test	1887-espw-jtf 1894-espw-asl	1	FALSE
1868	wta	dad	1868-wta-dad	1890	wta	otb	1890-wta-otb	TRUE	test	1868-wta-dad 1890-wta-otb	1	TRUE
1871	espw	tsp	1871-espw-tsp	1884	cfw	ea	1884-cfw-ea	FALSE	test	1871-espw-tsp 1884-cfw-ea	0	TRUE
1911	rwc	tcl	1911-rwc-tcl	1917	ab	bn	1917-ab-bn	FALSE	test	1911-rwc-tcl 1917-ab-bn	0	TRUE
1888	es	ttatv	1888-es-ttatv	1890	wta	otb	1890-wta-otb	FALSE	test	1888-es-ttatv 1890-wta-otb	0	TRUE
1880	hj	ws	1880-hj-ws	1896	ab	boat	1896-ab-boat	FALSE	test	1880-hj-ws 1896-ab-boat	0	FALSE
1885	wta	sts	1885-wta-sts	1899	haj	jtpb	1899-haj-jtpb	FALSE	test	1885-wta-sts 1899-haj-jtpb	0	TRUE
1879	haj	ttb	1879-haj-ttb	1885	hj	altof	1885-hj-altof	FALSE	test	1879-haj-ttb 1885-hj-altof	0	FALSE
1859	hbs	tmw	1859-hbs-tmw	1873	hbs	wish	1873-hbs-wish	TRUE	test	1859-hbs-tmw 1873-hbs-wish	1	FALSE
1891	fmc	k	1891-fmc-k	1898	fmc	ari	1898-fmc-ari	TRUE	test	1891-fmc-k 1898-fmc-ari	1	FALSE
1891	fmc	do	1891-fmc-do	1898	fmc	vc	1898-fmc-vc	TRUE	test	1891-fmc-do 1898-fmc-vc	1	FALSE
1877	hj	ta	1877-hj-ta	1885	fmc	tcotk	1885-fmc-tcotk	FALSE	test	1877-hj-ta 1885-fmc-tcotk	0	FALSE
1868	wta	dad	1868-wta-dad	1880	wta	ds	1880-wta-ds	TRUE	test	1868-wta-dad 1880-wta-ds	1	TRUE
1883	fmc	dc	1883-fmc-dc	1888	fmc	si	1888-fmc-si	TRUE	test	1883-fmc-dc 1888-fmc-si	1	FALSE
1868	haj	rd	1868-haj-rd	1905	haj	fftf	1905-haj-fftf	TRUE	test	1868-haj-rd 1905-haj-fftf	1	FALSE
1901	fmc	m	1901-fmc-m	1903	fmc	thor	1903-fmc-thor	TRUE	test	1901-fmc-m 1903-fmc-thor	1	FALSE
1889	es	tptk	1889-es-tptk	1890	fmc	acmr	1890-fmc-acmr	FALSE	test	1889-es-tptk 1890-fmc-acmr	0	TRUE
1899	hj	taa	1899-hj-taa	1900	rwc	taoamm	1900-rwc-taoamm	FALSE	test	1899-hj-taa 1900-rwc-taoamm	0	TRUE
1891	fmc	do	1891-fmc-do	1891	fmc	k	1891-fmc-k	TRUE	test	1891-fmc-do 1891-fmc-k	1	FALSE
1897	ab	tdohy	1897-ab-tdohy	1906	rwc	ttolp	1906-rwc-ttolp	FALSE	test	1897-ab-tdohy 1906-rwc-ttolp	0	TRUE
1898	haj	abf	1898-haj-abf	1900	haj	ainy	1900-haj-ainy	TRUE	test	1898-haj-abf 1900-haj-ainy	1	FALSE
1871	hbs	mwai	1871-hbs-mwai	1883	fmc	dc	1883-fmc-dc	FALSE	test	1871-hbs-mwai 1883-fmc-dc	0	FALSE
1879	hj	dm	1879-hj-dm	1894	cdw	tgh	1894-cdw-tgh	FALSE	test	1879-hj-dm 1894-cdw-tgh	0	TRUE
1895	fmc	t	1895-fmc-t	1907	fmc	tdr	1907-fmc-tdr	TRUE	test	1895-fmc-t 1907-fmc-tdr	1	FALSE
1917	hj	tsotp	1917-hj-tsotp	1917	us	kc	1917-us-kc	FALSE	test	1917-hj-tsotp 1917-us-kc	0	FALSE
1886	hj	tb	1886-hj-tb	1910	ab	cn	1910-ab-cn	FALSE	test	1886-hj-tb 1910-ab-cn	0	FALSE
1874	cfw	tac	1874-cfw-tac	1902	mt	adbds	1902-mt-adbds	FALSE	test	1874-cfw-tac 1902-mt-adbds	0	TRUE
1857	wta	ta	1857-wta-ta	1900	espw	wtg	1900-espw-wtg	FALSE	test	1857-wta-ta 1900-espw-wtg	0	TRUE
1870	haj	rar	1870-haj-rar	1879	haj	tym	1879-haj-tym	TRUE	test	1870-haj-rar 1879-haj-tym	1	FALSE
1889	fmc	g	1889-fmc-g	1891	fmc	k	1891-fmc-k	TRUE	test	1889-fmc-g 1891-fmc-k	1	FALSE
1868	wta	dad	1868-wta-dad	1889	wta	wtel	1889-wta-wtel	TRUE	test	1868-wta-dad 1889-wta-wtel	1	TRUE
1900	fmc	itpotk	1900-fmc-itpotk	1903	fmc	thor	1903-fmc-thor	TRUE	test	1900-fmc-itpotk 1903-fmc-thor	1	FALSE
1873	hbs	pl	1873-hbs-pl	1878	hbs	pp	1878-hbs-pp	TRUE	test	1873-hbs-pl 1878-hbs-pp	1	FALSE
1874	haj	rftr	1874-haj-rftr	1906	rwc	ttolp	1906-rwc-ttolp	FALSE	test	1874-haj-rftr 1906-rwc-ttolp	0	TRUE
1902	hj	twotd	1902-hj-twotd	1913	ew	tcotc	1913-ew-tcotc	FALSE	test	1902-hj-twotd 1913-ew-tcotc	0	TRUE
1888	es	ttatv	1888-es-ttatv	1907	ab	rm	1907-ab-rm	FALSE	test	1888-es-ttatv 1907-ab-rm	0	TRUE
1883	haj	tbb	1883-haj-tbb	1911	rwc	tcl	1911-rwc-tcl	FALSE	test	1883-haj-tbb 1911-rwc-tcl	0	TRUE
1868	haj	rd	1868-haj-rd	1876	haj	btlb	1876-haj-btlb	TRUE	test	1868-haj-rd 1876-haj-btlb	1	FALSE
1897	ew	tdof	1897-ew-tdof	1913	ew	tcotc	1913-ew-tcotc	TRUE	test	1897-ew-tdof 1913-ew-tcotc	1	TRUE
1868	hbs	moot	1868-hbs-moot	1905	fmc	wso	1905-fmc-wso	FALSE	test	1868-hbs-moot 1905-fmc-wso	0	FALSE
